Name,Email,Course,Age
Student_2751,user_2751.email.com,Automation,44
Student_2752,user_2752@student.ac.uk,Automation,41
Student_2753,user_2753@email.com,Automation,28
Student_2754,user_2754@email.com,Automation,14
Student_2755,user_2755@student.ac.uk,Automation,37
Student_2756,user_2756@gmail.com,Business,39
Student_2757,user_2757@student.ac.uk,Computing,21
Student_2758,user_2758@student.ac.uk,Business,37
Student_2759,user_2759.email.com,Business,25
Student_2760,user_2760@student.ac.uk,Unknown,36
Student_2761,user_2761@email.com,Automation,43
Student_2762,user_2762@email.com,Computing,20
Student_2763,user_2763.email.com,Computing,23
Student_2764,user_2764@gmail.com,Business,20
Student_2765,user_2765@email.com,Automation,22
Student_2766,user_2766.email.com,Computing,33
Student_2767,user_2767.email.com,Unknown,15
Student_2768,user_2768@student.ac.uk,Unknown,29
Student_2769,user_2769@gmail.com,Computing,17
Student_2770,user_2770@student.ac.uk,Computing,16
Student_2771,user_2771@gmail.com,Unknown,24
Student_2772,user_2772@email.com,Business,36
Student_2773,user_2773.email.com,Automation,30
Student_2774,user_2774@email.com,Automation,30
Student_2775,user_2775@student.ac.uk,Computing,18
Student_2776,user_2776@email.com,Business,28
Student_2777,user_2777@gmail.com,Automation,14
Student_2778,user_2778@gmail.com,Automation,45
Student_2779,user_2779@student.ac.uk,Automation,14
Student_2780,user_2780@email.com,Automation,39
Student_2781,user_2781@student.ac.uk,Computing,21
Student_2782,user_2782@gmail.com,Automation,28
Student_2783,user_2783@email.com,Business,31
Student_2784,user_2784.email.com,Computing,43
Student_2785,user_2785.email.com,Business,14
Student_2786,user_2786@gmail.com,Automation,38
Student_2787,user_2787@gmail.com,Business,24
Student_2788,user_2788@email.com,Unknown,39
Student_2789,user_2789.email.com,Unknown,29
Student_2790,user_2790@student.ac.uk,Computing,16
Student_2791,user_2791.email.com,Automation,30
Student_2792,user_2792@student.ac.uk,Computing,37
Student_2793,user_2793@student.ac.uk,Computing,15
Student_2794,user_2794@email.com,Computing,26
Student_2795,user_2795@student.ac.uk,Unknown,40
Student_2796,user_2796@gmail.com,Business,34
Student_2797,user_2797@gmail.com,Computing,28
Student_2798,user_2798@email.com,Business,26
Student_2799,user_2799@gmail.com,Business,27
Student_2800,user_2800@email.com,Automation,26
Student_2801,user_2801@gmail.com,Computing,35
Student_2802,user_2802@student.ac.uk,Business,27
Student_2803,user_2803@email.com,Unknown,38
Student_2804,user_2804.email.com,Automation,25
Student_2805,user_2805@gmail.com,Computing,42
Student_2806,user_2806@gmail.com,Unknown,44
Student_2807,user_2807@gmail.com,Automation,38
Student_2808,user_2808.email.com,Automation,30
Student_2809,user_2809@student.ac.uk,Automation,19
Student_2810,user_2810.email.com,Automation,29
Student_2811,user_2811@email.com,Automation,41
Student_2812,user_2812@gmail.com,Computing,42
Student_2813,user_2813@email.com,Computing,20
Student_2814,user_2814@gmail.com,Business,16
Student_2815,user_2815@student.ac.uk,Business,25
Student_2816,user_2816@gmail.com,Unknown,28
Student_2817,user_2817@student.ac.uk,Unknown,41
Student_2818,user_2818@email.com,Business,36
Student_2819,user_2819@gmail.com,Unknown,27
Student_2820,user_2820@student.ac.uk,Automation,16
Student_2821,user_2821@email.com,Business,32
Student_2822,user_2822@gmail.com,Automation,24
Student_2823,user_2823@student.ac.uk,Unknown,36
Student_2824,user_2824.email.com,Automation,30
Student_2825,user_2825@student.ac.uk,Business,42
Student_2826,user_2826.email.com,Unknown,26
Student_2827,user_2827@email.com,Unknown,29
Student_2828,user_2828.email.com,Unknown,42
Student_2829,user_2829@gmail.com,Business,40
Student_2830,user_2830@student.ac.uk,Business,37
Student_2831,user_2831.email.com,Automation,42
Student_2832,user_2832@gmail.com,Unknown,29
Student_2833,user_2833.email.com,Automation,15
Student_2834,user_2834.email.com,Business,18
Student_2835,user_2835@email.com,Automation,21
Student_2836,user_2836@student.ac.uk,Business,38
Student_2837,user_2837@email.com,Unknown,25
Student_2838,user_2838@email.com,Business,34
Student_2839,user_2839.email.com,Business,18
Student_2840,user_2840@student.ac.uk,Automation,17
Student_2841,user_2841@email.com,Unknown,41
Student_2842,user_2842@email.com,Unknown,25
Student_2843,user_2843.email.com,Business,26
Student_2844,user_2844@student.ac.uk,Computing,41
Student_2845,user_2845.email.com,Unknown,33
Student_2846,user_2846@student.ac.uk,Unknown,43
Student_2847,user_2847@gmail.com,Unknown,40
Student_2848,user_2848@email.com,Unknown,40
Student_2849,user_2849.email.com,Business,44
Student_2850,user_2850@student.ac.uk,Computing,30
Student_2851,user_2851@email.com,Automation,18
Student_2852,user_2852@gmail.com,Automation,28
Student_2853,user_2853.email.com,Unknown,38
Student_2854,user_2854.email.com,Computing,31
Student_2855,user_2855@email.com,Unknown,27
Student_2856,user_2856@email.com,Computing,28
Student_2857,user_2857.email.com,Business,16
Student_2858,user_2858@student.ac.uk,Automation,22
Student_2859,user_2859@gmail.com,Business,30
Student_2860,user_2860@email.com,Unknown,44
Student_2861,user_2861@gmail.com,Automation,44
Student_2862,user_2862@gmail.com,Unknown,20
Student_2863,user_2863@email.com,Automation,23
Student_2864,user_2864@email.com,Unknown,29
Student_2865,user_2865@gmail.com,Automation,38
Student_2866,user_2866.email.com,Computing,27
Student_2867,user_2867@email.com,Business,31
Student_2868,user_2868@email.com,Automation,34
Student_2869,user_2869.email.com,Automation,44
Student_2870,user_2870@gmail.com,Unknown,39
Student_2871,user_2871@email.com,Automation,44
Student_2872,user_2872@student.ac.uk,Unknown,36
Student_2873,user_2873.email.com,Business,22
Student_2874,user_2874@email.com,Automation,38
Student_2875,user_2875@gmail.com,Automation,45
Student_2876,user_2876@email.com,Business,41
Student_2877,user_2877.email.com,Business,38
Student_2878,user_2878.email.com,Computing,28
Student_2879,user_2879@student.ac.uk,Computing,18
Student_2880,user_2880@email.com,Unknown,20
Student_2881,user_2881@student.ac.uk,Computing,20
Student_2882,user_2882@gmail.com,Computing,28
Student_2883,user_2883@student.ac.uk,Business,22
Student_2884,user_2884@gmail.com,Automation,25
Student_2885,user_2885@student.ac.uk,Automation,19
Student_2886,user_2886@email.com,Computing,29
Student_2887,user_2887.email.com,Computing,35
Student_2888,user_2888@email.com,Computing,35
Student_2889,user_2889@student.ac.uk,Business,18
Student_2890,user_2890@student.ac.uk,Computing,43
Student_2891,user_2891@student.ac.uk,Business,30
Student_2892,user_2892@email.com,Business,36
Student_2893,user_2893@email.com,Business,26
Student_2894,user_2894.email.com,Automation,20
Student_2895,user_2895@email.com,Automation,34
Student_2896,user_2896.email.com,Unknown,33
Student_2897,user_2897@gmail.com,Automation,20
Student_2898,user_2898@student.ac.uk,Unknown,36
Student_2899,user_2899@email.com,Business,29
Student_2900,user_2900@email.com,Automation,30
Student_2901,user_2901.email.com,Computing,39
Student_2902,user_2902@email.com,Computing,18
Student_2903,user_2903.email.com,Automation,23
Student_2904,user_2904@gmail.com,Computing,42
Student_2905,user_2905@email.com,Unknown,16
Student_2906,user_2906@email.com,Computing,19
Student_2907,user_2907.email.com,Computing,36
Student_2908,user_2908@student.ac.uk,Business,20
Student_2909,user_2909@student.ac.uk,Unknown,35
Student_2910,user_2910.email.com,Unknown,31
Student_2911,user_2911@gmail.com,Automation,38
Student_2912,user_2912@gmail.com,Business,31
Student_2913,user_2913@email.com,Computing,29
Student_2914,user_2914.email.com,Computing,23
Student_2915,user_2915@gmail.com,Automation,16
Student_2916,user_2916@student.ac.uk,Computing,39
Student_2917,user_2917@student.ac.uk,Computing,25
Student_2918,user_2918@gmail.com,Unknown,36
Student_2919,user_2919@email.com,Automation,31
Student_2920,user_2920@email.com,Unknown,24
Student_2921,user_2921.email.com,Computing,44
Student_2922,user_2922@email.com,Automation,22
Student_2923,user_2923@gmail.com,Automation,17
Student_2924,user_2924@email.com,Unknown,31
Student_2925,user_2925.email.com,Unknown,34
Student_2926,user_2926@email.com,Unknown,45
Student_2927,user_2927.email.com,Automation,41
Student_2928,user_2928.email.com,Business,44
Student_2929,user_2929@email.com,Computing,18
Student_2930,user_2930@gmail.com,Automation,26
Student_2931,user_2931@student.ac.uk,Business,33
Student_2932,user_2932@email.com,Automation,23
Student_2933,user_2933.email.com,Automation,26
Student_2934,user_2934@gmail.com,Unknown,14
Student_2935,user_2935@student.ac.uk,Computing,18
Student_2936,user_2936@email.com,Business,19
Student_2937,user_2937@student.ac.uk,Automation,27
Student_2938,user_2938@student.ac.uk,Unknown,45
Student_2939,user_2939@email.com,Automation,32
Student_2940,user_2940@email.com,Unknown,42
Student_2941,user_2941@gmail.com,Unknown,24
Student_2942,user_2942@gmail.com,Computing,16
Student_2943,user_2943.email.com,Unknown,44
Student_2944,user_2944@gmail.com,Computing,39
Student_2945,user_2945.email.com,Computing,30
Student_2946,user_2946@student.ac.uk,Business,25
Student_2947,user_2947@gmail.com,Computing,19
Student_2948,user_2948@email.com,Unknown,40
Student_2949,user_2949@gmail.com,Computing,40
Student_2950,user_2950@gmail.com,Automation,43
Student_2951,user_2951@student.ac.uk,Computing,21
Student_2952,user_2952@email.com,Automation,40
Student_2953,user_2953@gmail.com,Computing,30
Student_2954,user_2954@student.ac.uk,Computing,22
Student_2955,user_2955@student.ac.uk,Unknown,35
Student_2956,user_2956@email.com,Automation,16
Student_2957,user_2957.email.com,Automation,35
Student_2958,user_2958@gmail.com,Computing,44
Student_2959,user_2959@gmail.com,Automation,32
Student_2960,user_2960@email.com,Computing,23
Student_2961,user_2961@gmail.com,Unknown,17
Student_2962,user_2962.email.com,Business,22
Student_2963,user_2963@email.com,Business,23
Student_2964,user_2964@student.ac.uk,Business,25
Student_2965,user_2965@student.ac.uk,Business,40
Student_2966,user_2966.email.com,Computing,32
Student_2967,user_2967.email.com,Automation,29
Student_2968,user_2968@email.com,Automation,33
Student_2969,user_2969@gmail.com,Unknown,45
Student_2970,user_2970@email.com,Unknown,17
Student_2971,user_2971@gmail.com,Unknown,38
Student_2972,user_2972@gmail.com,Business,20
Student_2973,user_2973@email.com,Business,31
Student_2974,user_2974@email.com,Computing,39
Student_2975,user_2975@gmail.com,Computing,37
Student_2976,user_2976@student.ac.uk,Unknown,19
Student_2977,user_2977.email.com,Computing,37
Student_2978,user_2978@student.ac.uk,Automation,40
Student_2979,user_2979.email.com,Unknown,40
Student_2980,user_2980@gmail.com,Unknown,21
Student_2981,user_2981@student.ac.uk,Business,45
Student_2982,user_2982@gmail.com,Business,34
Student_2983,user_2983@student.ac.uk,Computing,39
Student_2984,user_2984.email.com,Computing,36
Student_2985,user_2985@gmail.com,Unknown,22
Student_2986,user_2986@student.ac.uk,Unknown,43
Student_2987,user_2987@email.com,Business,20
Student_2988,user_2988@student.ac.uk,Unknown,44
Student_2989,user_2989.email.com,Automation,31
Student_2990,user_2990.email.com,Unknown,22
Student_2991,user_2991@student.ac.uk,Computing,45
Student_2992,user_2992@email.com,Business,37
Student_2993,user_2993@email.com,Computing,27
Student_2994,user_2994@student.ac.uk,Unknown,20
Student_2995,user_2995@student.ac.uk,Computing,38
Student_2996,user_2996@student.ac.uk,Business,20
Student_2997,user_2997@student.ac.uk,Business,36
Student_2998,user_2998.email.com,Unknown,14
Student_2999,user_2999@student.ac.uk,Business,36
Student_3000,user_3000@gmail.com,Computing,31
Student_3001,user_3001@email.com,Unknown,44
Student_3002,user_3002@gmail.com,Automation,31
Student_3003,user_3003@email.com,Automation,16
Student_3004,user_3004@email.com,Computing,40
Student_3005,user_3005.email.com,Unknown,37
Student_3006,user_3006@student.ac.uk,Business,45
Student_3007,user_3007@email.com,Automation,24
Student_3008,user_3008@email.com,Computing,18
Student_3009,user_3009@email.com,Computing,36
Student_3010,user_3010@gmail.com,Computing,25
Student_3011,user_3011.email.com,Unknown,25
Student_3012,user_3012@student.ac.uk,Computing,35
Student_3013,user_3013@student.ac.uk,Business,39
Student_3014,user_3014@student.ac.uk,Automation,22
Student_3015,user_3015@email.com,Unknown,39
Student_3016,user_3016@email.com,Computing,34
Student_3017,user_3017@gmail.com,Business,31
Student_3018,user_3018@gmail.com,Computing,31
Student_3019,user_3019@email.com,Business,39
Student_3020,user_3020.email.com,Unknown,15
Student_3021,user_3021.email.com,Computing,19
Student_3022,user_3022@gmail.com,Business,17
Student_3023,user_3023@gmail.com,Unknown,21
Student_3024,user_3024.email.com,Automation,19
Student_3025,user_3025@email.com,Business,45
Student_3026,user_3026@gmail.com,Automation,40
Student_3027,user_3027@gmail.com,Unknown,27
Student_3028,user_3028@student.ac.uk,Unknown,14
Student_3029,user_3029.email.com,Computing,39
Student_3030,user_3030@gmail.com,Unknown,23
Student_3031,user_3031@gmail.com,Automation,25
Student_3032,user_3032.email.com,Computing,36
Student_3033,user_3033@student.ac.uk,Automation,15
Student_3034,user_3034.email.com,Automation,19
Student_3035,user_3035@student.ac.uk,Computing,37
Student_3036,user_3036@gmail.com,Computing,15
Student_3037,user_3037@gmail.com,Computing,37
Student_3038,user_3038.email.com,Automation,15
Student_3039,user_3039@student.ac.uk,Business,43
Student_3040,user_3040@email.com,Computing,15
Student_3041,user_3041@student.ac.uk,Automation,42
Student_3042,user_3042.email.com,Business,21
Student_3043,user_3043@email.com,Computing,40
Student_3044,user_3044@email.com,Unknown,25
Student_3045,user_3045@email.com,Unknown,36
Student_3046,user_3046@gmail.com,Business,30
Student_3047,user_3047.email.com,Business,33
Student_3048,user_3048.email.com,Automation,21
Student_3049,user_3049@student.ac.uk,Automation,24
Student_3050,user_3050.email.com,Unknown,27
Student_3051,user_3051@gmail.com,Computing,17
Student_3052,user_3052@gmail.com,Business,29
Student_3053,user_3053@email.com,Unknown,27
Student_3054,user_3054@student.ac.uk,Unknown,20
Student_3055,user_3055.email.com,Computing,23
Student_3056,user_3056@student.ac.uk,Business,32
Student_3057,user_3057@email.com,Unknown,28
Student_3058,user_3058.email.com,Business,27
Student_3059,user_3059@email.com,Computing,20
Student_3060,user_3060@email.com,Automation,41
Student_3061,user_3061@gmail.com,Automation,23
Student_3062,user_3062@student.ac.uk,Computing,36
Student_3063,user_3063@student.ac.uk,Unknown,33
Student_3064,user_3064@gmail.com,Business,41
Student_3065,user_3065@student.ac.uk,Automation,14
Student_3066,user_3066@student.ac.uk,Unknown,37
Student_3067,user_3067@student.ac.uk,Automation,25
Student_3068,user_3068.email.com,Business,36
Student_3069,user_3069.email.com,Unknown,16
Student_3070,user_3070@student.ac.uk,Automation,41
Student_3071,user_3071@email.com,Computing,44
Student_3072,user_3072.email.com,Unknown,19
Student_3073,user_3073@gmail.com,Business,19
Student_3074,user_3074@gmail.com,Business,19
Student_3075,user_3075@student.ac.uk,Computing,43
Student_3076,user_3076.email.com,Business,41
Student_3077,user_3077.email.com,Business,32
Student_3078,user_3078@student.ac.uk,Business,35
Student_3079,user_3079.email.com,Computing,19
Student_3080,user_3080.email.com,Business,21
Student_3081,user_3081.email.com,Automation,14
Student_3082,user_3082@gmail.com,Business,41
